region,date,mean,median,lower_90,upper_90,lower_50,upper_50
FL,2020-04-29,0.9925890957058061,0.992070059119408,0.9131232276435794,1.0742394780283726,0.9131232276435794,1.0742394780283726
FL,2020-04-30,0.9938774095637324,0.9933048851546213,0.9191481260879031,1.0780006994806668,0.9191481260879031,1.0780006994806668
FL,2020-05-01,0.9963805982279952,0.9957364647580647,0.9163453545619088,1.0779160072405276,0.9163453545619088,1.0779160072405276
FL,2020-05-02,0.9993318496083379,0.9980709244062852,0.9194300090513265,1.0795777450494408,0.9194300090513265,1.0795777450494408
FL,2020-05-03,1.0038844564783609,1.0008609546940819,0.9295870404651988,1.0978931125520255,0.9295870404651988,1.0978931125520255
FL,2020-05-04,1.007794401351939,1.0032576003236986,0.9295989025113767,1.093454810488463,0.9295989025113767,1.093454810488463
FL,2020-05-05,1.0101588850425471,1.0051462835202354,0.9253149787518982,1.0912915536808603,0.9253149787518982,1.0912915536808603
FL,2020-05-06,1.014525992255323,1.008184343086758,0.9319329969539661,1.0997034594774786,0.9319329969539661,1.0997034594774786
FL,2020-05-07,1.017830952523964,1.0096518119541713,0.9380834905926068,1.1152803210089492,0.9380834905926068,1.1152803210089492
FL,2020-05-08,1.0185111498729666,1.0115897470956052,0.9440928374556359,1.1172446248084495,0.9440928374556359,1.1172446248084495
FL,2020-05-09,1.0186908771005905,1.0119132712200578,0.9276915884707586,1.1095861724196574,0.9276915884707586,1.1095861724196574
FL,2020-05-10,1.0191031715688792,1.012743908668043,0.9258679027497175,1.1113152943626334,0.9258679027497175,1.1113152943626334
FL,2020-05-11,1.0207273700215072,1.0140362431764705,0.9429457366135101,1.130364739259807,0.9429457366135101,1.130364739259807
FL,2020-05-12,1.0192694184499151,1.0127864767462298,0.9327071985114986,1.1235196047532916,0.9327071985114986,1.1235196047532916
FL,2020-05-13,1.0183328050723859,1.01167072871839,0.9306227378135813,1.1142876269891278,0.9306227378135813,1.1142876269891278
FL,2020-05-14,1.0176718438324488,1.011977067057885,0.9259011085505412,1.121745674428066,0.9259011085505412,1.121745674428066
FL,2020-05-15,1.016223297486808,1.010849900566659,0.9215316081163423,1.1163926258671788,0.9215316081163423,1.1163926258671788
FL,2020-05-16,1.0141509181685042,1.0096262776514207,0.921652740847509,1.1135923491554898,0.921652740847509,1.1135923491554898
FL,2020-05-17,1.013500669776017,1.0092775832643723,0.9184510835506539,1.12142604940865,0.9184510835506539,1.12142604940865
FL,2020-05-18,1.0135790170385803,1.0092867250759894,0.9090616720841856,1.125820107051102,0.9090616720841856,1.125820107051102
FL,2020-05-19,1.015631650111414,1.0094512742041444,0.9016459325566496,1.120960972424604,0.9016459325566496,1.120960972424604
FL,2020-05-20,1.0164040183570076,1.0096686532359658,0.9107817865197136,1.1371736645093313,0.9107817865197136,1.1371736645093313
FL,2020-05-21,1.0160855441778747,1.0086450711797452,0.9070023268077081,1.1499976287348408,0.9070023268077081,1.1499976287348408
FL,2020-05-22,1.0169234431750427,1.008055396127299,0.917142685284156,1.1579961716120175,0.917142685284156,1.1579961716120175
FL,2020-05-23,1.0167818263398163,1.0080027013132702,0.8987425860961602,1.1487563536781995,0.8987425860961602,1.1487563536781995
FL,2020-05-24,1.0184013288336078,1.0082093925054618,0.8875138198327909,1.1530919846578156,0.8875138198327909,1.1530919846578156
FL,2020-05-25,1.0203507540789674,1.0079220890104983,0.8754496175600117,1.160752528901836,0.8754496175600117,1.160752528901836
GA,2020-04-07,0.9793840704421906,0.9826539163226504,0.8868479945334747,1.059423964961656,0.8868479945334747,1.059423964961656
GA,2020-04-08,0.979331881332947,0.9829023146946065,0.8933917650760143,1.0564785778873522,0.8933917650760143,1.0564785778873522
GA,2020-04-09,0.9798155070657483,0.9831443541628144,0.9031370993087334,1.055364260310124,0.9031370993087334,1.055364260310124
